user,GENDER,AGE,REGION,MUSIC,0,1,2,3,4,Q_POP,Q_NEW_MUSIC,Q_DANCE,LIST
44982,0,3,South,4,0,0,0,1,0,2,3,1,1
36141,0,7,Midlands,2,1,0,0,-1,0,2,0,0,1
29053,0,4,Midlands,2,0,0,0,0,0,1,1,0,0
33940,1,5,North,3,0,-1,0,0,0,1,1,0,2
46269,0,5,South,4,0,0,0,0,0,2,3,0,1
33236,1,4,North,2,0,0,0,0,0,3,2,2,5
10204,1,3,North,4,1,0,0,0,0,2,3,0,2
35659,0,5,South,3,1,0,0,0,0,2,3,2,1
9640,1,2,Midlands,2,1,0,1,0,0,1,1,1,1
39629,0,3,North,3,0,0,0,0,0,2,2,2,1
10657,1,6,South,3,0,0,0,0,0,2,0,0,1
49315,1,1,South,2,0,0,0,-1,0,1,2,0,0
48226,1,3,North,4,0,0,0,1,0,3,3,1,6
19044,0,3,Midlands,3,1,0,0,0,1,2,2,1,1
38581,1,6,South,2,-1,0,0,0,0,1,0,0,1
27046,0,4,North,2,0,1,0,0,0,2,1,1,0
7268,0,5,North,4,0,0,1,0,0,2,2,0,1
33714,0,3,Midlands,4,-1,-1,0,0,0,2,2,0,2
255,1,2,South,3,1,0,0,0,0,2,2,1,0
34517,0,5,South,4,0,0,0,0,0,3,2,0,0
3299,1,3,Midlands,3,1,0,1,0,0,2,2,0,2
15209,1,3,South,2,0,0,0,0,0,2,2,2,1
34307,0,2,Midlands,3,0,0,0,0,0,3,2,1,0
15629,0,2,South,2,1,0,0,0,1,2,2,2,0
22464,0,4,North,4,0,0,0,0,0,2,2,1,0
40001,0,4,Midlands,4,1,0,0,0,0,0,2,0,5
27216,1,2,Northern Ireland,3,0,0,0,0,0,1,0,0,1
11745,0,4,North,3,1,0,0,0,1,1,2,0,1
45222,0,5,South,3,0,0,0,0,0,2,1,0,1
45449,1,2,Midlands,3,0,0,0,1,0,2,2,1,1
36448,1,6,North,2,1,0,0,1,0,1,0,2,1
8569,0,3,South,4,0,0,1,0,0,0,2,3,2
22950,1,3,South,4,0,0,0,0,0,2,2,2,1
27878,0,1,South,3,1,1,0,0,0,2,2,1,0
31510,0,5,South,3,0,1,0,0,0,3,2,0,0
16506,0,6,South,2,0,0,0,0,1,1,0,0,1
46476,0,5,South,4,0,0,0,1,0,3,3,0,1
10238,1,4,South,4,0,0,0,0,0,3,3,3,1
40552,0,2,North,4,1,0,0,0,0,2,2,1,1
9725,1,2,South,3,1,0,1,0,0,1,2,1,1
3148,0,3,Midlands,2,1,0,1,0,0,3,1,0,0
5738,1,2,North,4,1,0,1,0,0,3,3,0,2
6118,1,1,South,4,0,0,1,0,0,2,2,1,2
5850,1,1,North,2,0,0,1,0,0,0,1,0,1
15702,0,4,South,2,1,0,0,0,1,3,1,0,1
19765,0,2,South,3,0,0,0,0,-1,3,2,1,1
15803,0,3,Midlands,4,1,0,0,0,0,2,3,2,1
49941,1,4,Midlands,2,-1,0,0,1,0,2,1,1,0
37152,1,3,South,1,-1,0,0,1,0,1,0,3,1
3323,1,3,Midlands,2,1,0,1,0,0,2,0,1,1
49049,0,3,Midlands,2,0,0,0,1,0,2,1,1,1
47670,0,1,North,4,-1,0,0,0,0,0,2,0,1
31844,0,3,North,3,0,0,0,0,0,1,2,0,3
32389,0,6,North,3,1,0,0,0,0,2,0,1,1
34462,1,6,Midlands,2,1,1,0,0,0,2,1,0,0
40928,1,4,North,4,0,0,0,0,0,1,1,0,4
39741,0,6,South,3,-1,0,0,0,0,2,1,1,1
17330,0,1,North,3,1,0,0,0,1,2,2,1,1
43477,0,2,North,3,0,0,0,1,0,2,1,2,0
46373,0,2,Midlands,4,0,0,0,1,0,3,1,1,2
11110,0,6,North,2,0,0,0,0,0,2,0,0,1
1857,1,7,Midlands,3,-1,0,1,0,0,0,2,0,0
1038,0,4,Midlands,2,1,0,0,0,0,3,1,2,1
17211,0,6,South,2,-1,0,0,0,1,0,0,1,0
32145,1,4,South,3,0,1,0,0,0,2,2,1,0
27154,0,6,North,2,0,0,0,0,0,1,0,0,0
21644,1,2,South,4,0,0,0,0,0,2,2,2,4
18851,1,5,North,3,1,0,0,0,1,2,2,0,1
25647,1,6,North,3,0,0,0,0,0,2,2,0,0
2205,1,6,South,4,1,0,0,0,0,2,3,0,0
32240,0,1,Midlands,4,1,0,0,0,0,1,2,0,2
42045,1,6,Midlands,2,0,0,0,1,0,1,0,1,1
47343,1,6,South,2,0,0,0,0,0,0,0,0,2
39262,1,1,South,4,1,0,0,0,0,2,3,1,4
13732,0,6,South,1,-1,0,0,0,-1,0,0,0,0
48078,0,1,South,3,0,0,0,1,0,2,2,2,0
8380,0,4,South,3,1,0,1,0,0,2,3,1,1
5570,1,4,South,2,1,0,0,0,0,2,1,1,1
32481,1,2,North,4,1,0,0,0,0,2,3,1,1
40,0,1,North,4,1,0,0,0,0,1,2,1,2
35965,0,2,North,3,1,1,0,0,0,0,2,1,0
2419,1,5,South,4,0,0,-1,0,0,3,1,0,1
461,0,2,Midlands,4,1,0,0,0,0,2,2,0,3
21043,0,3,North,4,1,0,0,0,-1,2,1,0,2
10577,0,5,North,2,1,0,0,0,0,2,2,1,1
17187,0,6,Midlands,2,1,0,0,0,0,2,1,1,0
19212,0,1,Midlands,3,1,0,0,0,0,1,2,0,1
42272,0,3,Midlands,3,0,0,0,0,0,2,2,0,1
6484,0,4,South,4,1,0,-1,0,0,3,2,1,1
10864,0,5,Northern Ireland,3,1,0,0,0,0,3,2,3,1
43258,0,2,North,3,0,0,0,0,0,0,1,0,1
40869,0,4,North,2,0,0,0,0,0,2,1,0,0
1739,1,4,North,2,-1,0,0,0,0,1,1,0,1
41508,0,1,North,4,0,0,0,0,0,0,2,3,2
32381,0,5,Midlands,3,1,0,0,0,0,3,3,0,0
11982,0,1,North,4,0,0,0,0,0,2,3,2,1
29766,1,1,Midlands,3,0,0,0,0,0,2,2,0,0
7159,0,4,North,2,1,0,1,0,0,2,2,2,1
3086,0,5,North,3,-1,0,0,0,0,2,2,0,0
16925,0,3,Midlands,3,0,0,0,0,0,2,2,1,0
35815,0,4,South,2,1,0,0,0,0,2,1,1,0
7363,0,3,Midlands,3,1,0,1,0,0,3,2,1,0
26855,0,6,North,3,0,0,0,0,0,1,1,0,0
39284,1,6,South,3,0,0,0,0,0,2,2,0,6
24822,0,4,North,4,0,0,0,0,0,1,1,0,0
48271,0,3,South,3,0,0,0,1,0,1,3,1,0
22655,1,3,South,2,0,0,0,0,0,2,1,2,0
42412,0,4,South,4,0,0,0,1,0,2,2,0,0
22365,0,3,Midlands,3,0,0,0,0,0,3,2,3,0
45372,0,4,Midlands,0,0,0,0,0,0,0,0,0,0
2006,0,5,North,3,1,0,1,0,0,2,1,1,3
11449,0,1,North,3,1,0,0,0,0,2,2,1,0
32548,1,2,North,4,1,0,0,0,0,1,3,0,1
49099,1,3,Midlands,4,-1,0,0,1,0,2,2,2,1
20849,1,6,South,3,1,0,0,0,0,0,1,0,0
29697,1,1,South,4,-1,0,0,0,0,3,2,2,1
18875,0,5,North,3,1,0,0,0,1,2,3,0,1
15542,1,3,Midlands,4,1,0,0,0,1,2,2,2,1
37431,0,4,Midlands,3,1,0,0,1,0,2,2,1,1
9746,1,2,North,3,0,0,0,0,0,2,2,2,1
20967,1,4,North,4,1,0,0,0,0,2,2,0,1
25721,1,1,Midlands,2,0,1,0,0,0,2,1,1,0
46911,0,3,Midlands,3,0,0,0,0,0,2,1,1,1
25783,0,6,South,3,0,1,0,0,0,3,0,0,1
47385,1,1,Midlands,2,0,0,0,0,0,0,0,0,0
42597,1,4,North,2,0,0,0,1,0,2,1,2,0
2491,0,4,South,3,1,0,1,0,0,1,1,1,3
42451,0,4,South,3,0,0,0,1,0,2,2,1,0
2787,1,4,North,4,1,0,1,0,0,3,3,3,2
23401,0,5,South,2,1,0,0,0,0,2,0,0,1
32535,1,2,South,4,1,0,0,0,0,2,2,2,2
10098,1,3,North,3,1,0,1,0,0,2,2,0,2
7608,0,4,South,0,0,0,0,0,0,1,0,0,0
10305,1,4,Midlands,2,0,0,0,0,0,2,1,1,1
45252,1,4,Midlands,2,0,0,0,1,0,2,1,0,2
7262,0,4,Midlands,3,0,0,1,0,0,3,1,2,2
8238,1,3,Midlands,4,0,0,1,0,0,2,2,0,1
1225,0,6,North,1,1,0,0,0,0,0,0,0,0
12698,1,4,South,4,1,0,0,0,0,2,3,0,1
12871,1,5,North,2,1,0,0,0,1,2,1,1,0
35908,0,2,South,3,1,-1,0,0,0,0,3,1,2
31268,1,3,Midlands,3,1,1,0,0,0,2,2,2,1
27648,1,2,South,1,0,-1,0,0,0,2,1,0,0
8324,1,5,South,3,-1,0,1,0,0,2,1,0,1
33874,1,5,South,2,1,-1,0,0,0,2,0,2,0
44817,1,2,South,3,0,0,0,1,0,2,1,0,0
2647,0,3,Midlands,4,0,0,1,0,0,3,3,3,0
27176,1,4,North,3,0,0,0,0,0,1,2,1,0
12528,0,3,South,2,0,0,0,0,1,3,3,3,1
42720,1,4,North,2,0,0,0,0,0,1,1,1,1
35770,1,4,North,3,-1,-1,0,0,0,1,2,0,2
17332,0,2,South,4,1,0,0,0,1,1,2,1,1
40158,0,8,Midlands,3,0,0,0,0,0,1,1,0,1
36853,0,4,Midlands,2,1,0,0,1,0,2,2,1,1
33328,1,1,North,4,1,0,0,0,0,1,1,0,1
46266,1,5,North,3,0,0,0,0,0,1,2,0,0
28795,0,1,South,3,0,0,0,0,0,2,2,2,1
17486,0,1,North,4,0,0,0,0,1,2,2,2,2
20157,1,4,South,4,1,0,0,0,0,3,2,3,0
29471,1,2,North,4,0,0,0,0,0,2,2,0,1
38819,1,1,South,3,0,0,0,0,0,2,2,2,2
5799,0,2,South,2,0,0,1,0,0,1,1,3,1
6145,1,3,North,0,0,0,0,0,0,0,0,0,0
48941,0,3,North,2,0,0,0,0,0,3,0,0,0
11383,0,1,South,4,-1,0,0,0,1,0,0,0,2
16501,0,2,South,3,1,0,0,0,0,1,1,0,1
40962,1,6,North,3,0,0,0,0,0,3,3,1,6
43994,0,5,South,2,0,0,0,1,0,2,2,1,2
39658,0,3,South,3,-1,0,0,0,0,1,1,1,0
10935,1,6,Midlands,2,0,0,0,0,0,1,0,0,1
30162,1,6,Midlands,2,-1,0,0,0,0,1,1,0,0
20995,0,2,Midlands,2,1,0,0,0,1,2,1,1,0
23405,1,5,South,3,0,0,0,0,0,1,2,0,1
32716,0,5,South,0,0,0,0,0,0,0,0,0,0
39423,1,2,South,3,1,0,0,0,0,3,1,0,1
41481,0,4,South,3,0,0,0,1,0,1,1,0,1
3535,0,3,South,4,-1,0,1,0,0,2,2,1,0
43026,1,4,South,3,0,0,0,1,0,2,2,2,1
33672,0,2,South,4,-1,1,0,0,0,2,1,3,1
48322,1,3,Midlands,2,0,0,0,1,0,3,1,0,5
13312,1,4,North,3,1,0,0,0,1,2,1,0,4
49395,1,2,Midlands,3,1,0,0,1,0,1,3,2,1
7113,0,6,North,2,0,0,1,0,0,2,1,0,2
30730,1,4,North,4,1,1,0,0,0,1,3,0,3
34364,1,3,Midlands,3,0,0,0,0,0,3,2,3,4
40703,1,2,South,3,0,0,0,0,0,2,2,0,0
16945,0,2,Midlands,2,0,0,0,0,1,1,0,1,0
45017,1,6,South,3,0,0,0,0,0,0,0,0,1
33848,0,5,North,0,0,0,0,0,0,0,0,1,0
9197,1,3,North,3,0,0,1,0,0,3,2,2,2
29565,0,4,Midlands,2,0,1,0,0,0,2,1,2,0
41900,0,6,North,3,0,0,0,0,0,2,2,2,4
8768,0,4,North,4,1,0,1,0,0,2,2,1,2
18935,0,4,North,2,1,0,0,0,0,2,1,1,1
22450,1,5,South,2,1,0,0,0,0,2,0,0,0
47972,1,5,Midlands,3,1,0,0,1,0,3,2,0,2
40993,0,6,North,3,0,0,0,1,0,3,3,1,2
3684,0,6,Northern Ireland,1,0,0,1,0,0,0,0,1,2
48499,0,3,Midlands,3,0,0,0,1,0,2,1,0,0
6802,0,5,South,4,1,0,1,0,0,3,3,0,1
40207,0,1,Midlands,3,1,0,0,0,0,2,3,1,1
17549,0,1,North,3,0,0,0,0,0,3,2,0,0
31756,1,5,South,1,0,0,0,0,0,0,0,0,1
44905,1,2,South,3,0,0,0,0,0,1,2,0,6
15023,0,4,Midlands,2,1,0,0,0,1,2,1,1,0
48842,0,4,Midlands,4,1,0,0,1,0,3,2,2,1
49835,1,6,Midlands,4,1,0,0,1,0,3,3,1,2
37038,0,1,Midlands,2,0,0,0,1,0,2,1,2,1
13374,1,4,South,4,0,0,0,0,0,2,0,0,0
41048,1,1,South,3,0,0,0,1,0,2,1,0,1
10692,0,2,North,2,1,0,0,0,0,2,1,3,2
32805,0,2,South,3,1,0,0,0,0,3,2,1,2
28911,1,5,South,2,0,0,0,0,0,1,1,0,1
35467,0,6,Midlands,3,0,1,0,0,0,1,1,0,2
5522,0,2,North,4,1,0,1,0,0,1,3,3,6
26867,0,6,Midlands,2,0,0,0,0,0,2,0,1,2
31278,1,4,Midlands,3,0,0,0,0,0,2,2,2,1
40087,1,4,Midlands,3,1,0,0,0,0,2,1,0,1
35463,0,4,South,2,0,-1,0,0,0,2,0,1,0
16342,1,3,South,3,1,0,0,0,1,3,3,1,1
17376,1,1,Midlands,3,0,0,0,0,1,2,2,1,2
23031,0,2,Midlands,4,-1,0,0,0,0,3,2,1,0
11181,0,2,South,2,0,0,0,0,0,2,0,1,1
13659,0,2,North,3,0,0,0,0,1,1,2,2,1
34721,1,2,North,3,0,0,0,0,0,2,2,2,1
21111,1,1,North,3,0,0,0,0,0,2,2,2,3
12757,0,3,South,0,-1,0,0,0,-1,0,0,0,0
12747,1,2,Midlands,4,1,0,0,0,0,3,3,2,2
29163,0,3,Midlands,3,-1,0,0,0,0,2,2,2,0
20295,0,4,Midlands,2,1,0,0,0,1,2,0,0,0
14085,0,2,Northern Ireland,4,0,0,0,0,1,3,1,0,2
26362,0,4,North,3,0,1,0,0,0,2,2,1,1
47519,1,1,Midlands,4,0,0,0,1,0,1,2,1,1
10172,0,5,Midlands,3,-1,0,1,0,0,1,0,1,2
5819,0,6,South,2,0,0,1,0,0,2,1,0,2
9337,1,3,South,3,1,0,1,0,0,2,1,1,1
916,1,6,North,4,1,0,0,0,0,1,3,0,1
2253,0,6,Midlands,2,1,0,0,0,0,2,1,2,0
3060,0,5,Midlands,3,0,0,1,0,0,2,2,1,0
3195,1,5,North,3,0,0,0,0,0,2,0,0,0
49815,1,3,South,4,0,0,0,-1,0,2,1,1,0
35540,1,2,North,4,-1,1,0,0,0,3,3,3,2
40127,1,1,Northern Ireland,3,0,0,0,0,0,1,3,0,1
18910,1,3,Midlands,4,0,0,0,0,0,2,1,1,0
4208,0,3,Midlands,2,0,0,0,0,0,2,0,0,0
45135,0,3,Midlands,3,0,0,0,0,0,2,2,0,0
33080,0,4,South,3,0,0,0,0,0,2,1,0,1
574,1,6,South,2,0,0,0,0,0,1,0,0,1
10318,0,5,Northern Ireland,3,0,0,1,0,0,2,2,0,0
21085,1,5,North,4,0,0,0,0,1,2,3,0,1
8600,1,3,North,3,0,0,1,0,0,3,1,0,2
3196,0,2,South,4,1,0,1,0,0,2,2,1,1
37819,1,3,South,4,1,0,0,1,0,3,3,1,1
27426,1,3,South,2,0,1,0,0,0,2,1,0,2
25511,0,1,South,3,0,0,0,0,0,2,2,2,1
46706,0,5,North,2,0,0,0,0,0,3,1,0,1
39949,1,2,Midlands,4,1,0,0,0,0,0,3,0,2
41830,1,5,Midlands,3,0,0,0,1,0,0,0,0,1
7945,1,6,Midlands,1,-1,0,1,0,0,2,1,0,1
1461,0,3,North,3,1,0,0,0,0,2,1,0,2
16916,0,2,South,3,0,0,0,0,-1,2,1,2,0
20352,1,2,North,3,1,0,0,0,1,1,2,0,3
38056,1,3,North,3,1,0,0,0,0,1,1,1,1
29125,1,2,South,2,1,-1,0,0,0,0,3,2,2
31744,1,2,North,4,1,1,0,0,0,2,2,0,1
49890,1,4,Midlands,4,0,0,0,1,0,3,3,0,1
19460,1,5,South,3,1,0,0,0,1,2,2,1,2
35661,0,5,South,2,1,1,0,0,0,1,0,0,0
18233,1,4,North,4,0,0,0,0,1,1,2,0,4
15824,0,4,North,2,1,0,0,0,1,1,1,1,1
25000,1,1,Midlands,2,1,0,0,0,0,1,0,1,1
30891,1,2,South,3,-1,0,0,0,0,0,3,0,2
13769,1,6,North,2,0,0,0,0,0,3,1,1,0
16177,0,5,North,2,1,0,0,0,1,3,2,0,1
25945,1,2,Midlands,3,0,1,0,0,0,2,2,3,1
2696,1,2,North,4,1,0,1,0,0,3,2,2,2
25778,0,6,Midlands,3,0,0,0,0,0,2,1,2,0
35478,1,6,South,4,-1,-1,0,0,0,0,2,0,0
3420,0,2,South,3,0,0,1,0,0,2,2,2,1
41289,1,1,North,4,0,0,0,0,0,2,2,1,4
49180,1,6,North,3,1,0,0,1,0,2,2,2,1
14800,1,5,Midlands,4,0,0,0,0,0,0,1,0,2
22475,0,4,South,3,1,0,0,0,0,3,1,0,0
50201,1,4,North,4,-1,0,0,-1,0,3,2,0,1
40735,1,4,North,4,-1,0,0,0,0,0,1,0,0
40435,1,3,South,4,0,0,0,0,0,1,2,1,1
19998,1,5,North,3,0,0,0,0,-1,1,0,0,0
14817,0,4,North,2,0,0,0,0,1,2,1,2,0
28423,1,6,Midlands,2,0,0,0,0,0,2,1,2,1
43038,0,3,Midlands,0,0,0,0,0,0,1,1,0,0
45383,0,6,Midlands,3,0,0,0,0,0,2,2,3,1
34618,0,5,South,3,1,1,0,0,0,2,1,1,0
3243,0,4,South,3,1,0,1,0,0,1,0,0,1
28349,0,3,North,2,0,0,0,0,0,3,1,0,6
20781,1,2,North,3,0,0,0,0,0,2,2,1,0
41144,1,1,North,4,0,0,0,0,0,2,2,2,0
10707,1,4,South,3,1,0,0,0,0,2,2,2,0
40004,1,4,Midlands,3,1,0,0,0,0,2,1,1,0
33032,0,3,North,2,1,0,0,0,0,2,1,2,1
19774,0,2,South,4,1,0,0,0,1,2,3,2,2
18073,1,6,Midlands,3,1,0,0,0,1,2,2,0,1
10256,1,3,North,3,1,0,1,0,0,1,1,0,3
5926,1,2,North,3,0,0,1,0,0,2,1,0,2
24438,0,1,Midlands,2,0,0,0,0,0,0,0,2,1
11310,1,5,Midlands,4,1,0,0,0,0,1,2,0,2
10653,0,4,North,4,0,0,0,0,0,2,2,0,1
2483,1,6,North,3,1,0,1,0,0,1,2,0,1
21760,0,6,South,4,1,0,0,0,0,2,2,1,1
43108,0,4,South,2,0,0,0,1,0,2,0,0,0
6930,1,3,North,4,0,0,1,0,0,3,2,0,2
15059,1,5,North,0,0,0,0,0,0,0,0,0,1
16874,0,3,South,2,0,0,0,0,1,2,2,2,0
20539,0,1,North,4,1,0,0,0,0,3,3,2,2
38649,1,2,South,3,1,0,0,0,0,3,2,1,2
26753,0,5,Midlands,2,0,0,0,0,0,1,2,0,0
14242,0,1,South,4,0,0,0,0,1,1,2,3,1
44230,0,5,Midlands,3,0,0,0,1,0,2,1,0,1
37887,0,3,North,3,1,0,0,1,0,2,2,2,1
27681,1,2,South,4,0,0,0,0,0,2,3,3,1
29728,1,1,Midlands,4,0,0,0,0,0,2,3,0,3
32322,0,2,South,3,1,0,0,0,0,2,2,2,1
46845,0,2,South,2,0,0,0,1,0,1,1,0,0
44761,0,2,Midlands,1,0,0,0,1,0,0,0,0,1
39916,0,4,North,3,1,0,0,0,0,2,1,2,1
35469,0,5,Midlands,3,1,1,0,0,0,2,1,0,1
6412,1,3,South,4,0,0,0,0,0,2,2,1,2
29397,0,3,North,3,0,0,0,0,0,2,2,2,0
47597,0,1,Midlands,4,0,0,0,0,0,1,2,2,3
871,1,4,North,4,1,0,0,0,0,2,2,2,2
18998,0,3,Midlands,2,1,0,0,0,0,2,1,0,0
20280,1,6,North,2,1,0,0,0,0,0,0,0,0
45450,1,3,North,3,0,0,0,1,0,1,2,1,0
6066,0,2,North,4,0,0,1,0,0,3,2,2,2
49335,1,1,Midlands,4,-1,0,0,1,0,2,3,0,1
17787,0,6,South,2,0,0,0,0,0,1,0,0,0
50699,1,5,South,3,0,0,0,1,0,2,2,0,1
50450,0,1,South,4,0,0,0,0,0,1,1,1,1
23101,0,1,Midlands,4,1,0,0,0,0,0,2,0,2
14229,0,5,North,4,1,0,0,0,1,1,2,2,2
869,0,3,South,2,0,0,0,0,0,2,1,0,1
26928,1,5,North,3,0,0,0,0,0,0,2,0,0
11747,0,2,North,3,1,0,0,0,1,2,3,0,1
35096,1,2,North,4,1,0,0,0,0,2,2,2,2
25794,1,1,North,4,0,0,0,0,0,0,2,0,1
373,1,5,South,3,0,0,0,0,0,1,2,0,1
24127,1,2,North,3,0,0,0,0,0,2,2,1,1
33115,1,2,South,4,1,0,0,0,0,0,2,0,2
26338,1,2,North,2,0,1,0,0,0,2,1,1,2
38376,0,4,Midlands,3,1,0,0,1,0,2,2,0,0
13031,0,3,South,3,1,0,0,0,0,2,0,0,0
18626,0,4,South,3,0,0,0,0,0,2,2,0,0
32591,1,2,South,3,1,0,0,0,0,0,2,2,1
7991,1,6,Midlands,2,-1,0,0,0,0,2,1,3,1
15892,0,4,South,4,1,0,0,0,1,3,2,0,1
48918,1,3,North,4,0,0,0,-1,0,3,3,2,1
36109,1,1,South,3,1,0,0,1,0,2,1,0,1
33252,0,6,South,2,1,-1,0,0,0,0,1,1,0
15669,1,1,South,4,1,0,0,0,1,1,2,0,1
41159,1,1,Northern Ireland,3,0,0,0,1,0,2,2,1,0
26038,1,5,North,2,0,0,0,0,0,0,0,1,2
43289,1,3,Midlands,4,0,0,0,1,0,1,1,1,0
40830,1,4,North,0,1,0,0,0,0,1,1,1,0
26805,0,3,Midlands,3,0,1,0,0,0,2,1,3,0
7084,1,3,Midlands,4,1,0,1,0,0,3,3,2,1
40138,0,2,Midlands,3,0,0,0,0,0,2,2,2,3
39246,0,4,Midlands,4,1,0,0,0,0,1,2,1,1
38853,0,1,North,4,1,0,0,0,0,2,2,0,1
49756,0,3,South,2,0,0,0,1,0,2,2,1,5
27547,1,3,Midlands,4,0,0,0,0,0,2,2,1,2
21182,0,5,North,2,0,0,0,0,1,0,0,0,0
20100,1,4,South,3,1,0,0,0,-1,3,2,0,3
36293,0,6,North,1,1,0,0,-1,0,0,0,1,0
14998,1,6,North,3,1,0,0,0,1,3,2,2,1
31010,0,3,North,3,0,0,0,0,0,2,1,1,1
12992,1,5,South,1,-1,0,0,0,0,0,1,0,0
4673,0,1,Midlands,3,1,0,1,0,0,2,2,2,1
19825,0,2,South,2,1,0,0,0,-1,2,1,1,0
10934,1,2,Midlands,4,1,0,0,0,0,3,3,1,1
49481,0,6,North,3,-1,0,0,1,0,1,2,0,1
17119,0,1,South,4,1,0,0,0,0,2,2,1,1
28176,0,2,Midlands,2,0,0,0,0,0,1,0,2,1
29337,1,2,South,3,0,1,0,0,0,1,1,1,1
9237,1,3,South,3,1,0,1,0,0,2,1,0,1
8678,0,4,North,3,0,0,1,0,0,0,1,0,1
25316,0,4,North,3,0,0,0,0,0,1,0,0,1
30330,1,4,Midlands,4,0,1,0,0,0,3,2,1,1
27486,0,4,North,3,0,0,0,0,0,2,1,2,1
20604,1,2,South,4,1,0,0,0,1,3,3,3,3
41,0,6,North,2,1,0,0,0,0,2,1,0,1
44949,0,3,Midlands,4,0,0,0,0,0,2,2,1,2
22377,1,5,South,4,0,0,0,0,0,0,3,0,1
47426,0,1,Midlands,4,0,0,0,0,0,1,1,1,2
39139,0,3,North,4,1,0,0,0,0,3,1,1,2
26851,0,6,North,4,0,1,0,0,0,2,2,0,2
48790,0,4,Northern Ireland,3,0,0,0,1,0,2,1,2,1
36318,0,4,South,3,1,0,0,1,0,2,1,0,1
6232,1,4,Midlands,3,0,0,1,0,0,3,1,0,0
667,1,5,North,2,0,0,0,0,0,0,1,0,0
19631,1,5,South,2,1,0,0,0,0,0,1,0,0
49238,1,2,North,2,-1,0,0,-1,0,0,1,0,0
34198,0,2,Midlands,3,0,0,0,0,0,3,1,2,5
26116,1,5,South,3,0,0,0,0,0,3,1,1,6
41614,0,3,Midlands,3,0,0,0,1,0,2,2,2,0
34630,0,5,South,4,1,0,0,0,0,2,3,2,0
14756,1,5,South,3,1,0,0,0,0,2,1,0,1
40015,0,3,Midlands,4,0,0,0,0,0,2,2,1,1
2532,0,5,South,2,0,0,1,0,0,2,0,0,1
50230,1,2,North,3,1,0,0,1,0,2,2,2,1
28974,1,4,North,3,1,1,0,0,0,2,2,1,1
4351,0,1,Midlands,3,1,0,1,0,0,2,2,2,2
12339,1,3,North,4,1,0,0,0,1,2,2,0,0
14013,0,4,South,4,0,0,0,0,1,3,3,0,2
18475,1,3,North,3,1,0,0,0,-1,2,2,2,1
38555,0,2,North,4,1,0,0,0,0,2,1,3,0
26190,0,2,South,4,0,1,0,0,0,2,2,1,1
33985,0,3,South,4,0,0,0,0,0,2,2,1,1
17517,1,5,Midlands,3,1,0,0,0,1,2,2,2,0
472,1,1,North,3,1,0,0,0,0,3,2,2,0
16755,1,7,South,2,0,0,0,0,0,2,2,2,1
11498,0,5,Midlands,2,-1,0,0,0,0,2,1,1,2
13564,1,1,North,2,1,0,0,0,1,2,1,0,1
15260,1,4,South,4,0,0,0,0,0,2,1,2,3
43655,0,1,South,3,0,0,0,1,0,3,2,2,4
39455,1,3,South,4,0,0,0,0,0,0,2,0,0
37063,1,1,Midlands,2,0,0,0,1,0,1,0,0,0
29821,1,2,Midlands,4,0,0,0,0,0,0,2,1,1
25817,1,1,Midlands,2,0,0,0,0,0,2,2,0,1
901,0,2,Midlands,3,1,0,0,0,0,3,2,1,1
14277,0,3,South,4,0,0,0,0,1,2,2,0,1
4807,0,2,North,2,1,0,0,0,0,2,0,0,0
18766,0,4,Midlands,3,1,0,0,0,1,3,2,0,1
44979,1,1,South,3,0,0,0,1,0,2,2,0,1
4874,0,3,South,2,1,0,0,0,0,1,1,2,1
31305,1,2,South,3,1,0,0,0,0,2,3,2,5
1176,0,3,South,1,1,0,0,0,0,1,1,0,1
16080,0,2,Midlands,4,1,0,0,0,0,1,2,0,2
7737,0,2,South,4,1,0,1,0,0,0,1,2,2
15197,0,3,South,3,1,0,0,0,1,2,1,2,1
24759,0,4,North,3,0,0,0,0,0,3,1,0,1
12844,1,3,North,4,1,0,0,0,1,0,2,3,1
50469,1,2,Northern Ireland,3,0,0,0,0,0,2,2,0,1
20462,0,6,North,2,-1,0,0,0,-1,1,1,0,0
13008,1,1,South,3,1,0,0,0,1,1,1,0,3
50737,1,4,South,2,0,0,0,1,0,0,1,0,2
27642,0,2,North,2,0,1,0,0,0,2,1,2,0
18927,1,6,Midlands,3,0,0,0,0,0,0,1,0,1
19353,0,6,South,2,0,0,0,0,-1,2,0,0,1
17093,1,5,South,2,0,0,0,0,1,1,1,0,0
40781,1,4,Midlands,2,0,0,0,0,0,1,1,0,1
39584,1,2,Midlands,3,1,0,0,0,0,3,2,1,1
14389,0,2,North,4,1,0,0,0,1,2,2,3,1
17528,0,1,North,4,1,0,0,0,0,3,3,2,5
6580,1,3,North,0,0,0,-1,0,0,2,0,0,1
4160,0,1,South,3,1,0,1,0,0,3,2,2,1
13414,1,2,South,4,1,0,0,0,0,3,3,1,2
17997,0,2,South,4,0,0,0,0,1,3,3,1,1
26083,1,1,North,3,0,0,0,0,0,2,2,2,1
30871,0,4,South,2,1,1,0,0,0,2,0,0,0
29021,1,2,South,2,0,0,0,0,0,2,1,2,0
27945,1,5,South,2,0,1,0,0,0,2,1,0,0
8131,1,3,North,3,0,0,1,0,0,2,1,2,1
26908,0,5,Midlands,3,0,-1,0,0,0,3,1,1,0
48274,0,5,North,3,0,0,0,1,0,2,1,0,1
